避難場所_施設名称,地方公共団体コード,都道府県,指定市区町村名,所在地住所,緯度,経度,避難対象_洪水,避難対象_崖崩れ、土石流及び地滑り,避難対象_高潮,避難対象_地震,避難対象_津波,避難対象_大規模な火事,避難対象_内水氾濫,避難対象_火山現象,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
多摩第三小学校校庭,132241,東京都,多摩市,東京都多摩市乞田712,35.6285391,139.4602866,0,0,0,1,0,1,0,0,0,0,0,0,
連光寺小学校校庭,132241,東京都,多摩市,東京都多摩市連光寺3-64-1,35.6135729,139.4237596,1,1,0,1,0,1,1,0,0,0,0,0,
北諏訪小学校校庭,132241,東京都,多摩市,東京都多摩市諏訪1-60-1,35.6144337,139.4151048,1,1,0,1,0,1,1,0,0,0,0,0,
東寺方小学校校庭,132241,東京都,多摩市,東京都多摩市東寺方100,35.6196148,139.4543622,0,0,0,1,0,1,0,0,0,0,0,0,
南鶴牧小学校校庭,132241,東京都,多摩市,東京都多摩市鶴牧5-43,35.6274497,139.4457767,1,1,0,1,0,1,1,0,0,0,0,0,
聖ヶ丘小学校校庭,132241,東京都,多摩市,東京都多摩市聖ヶ丘3-66,35.6196978,139.4452186,1,1,0,1,0,1,1,0,0,0,0,0,
西落合小学校校庭,132241,東京都,多摩市,東京都多摩市落合5-6,35.6183531,139.4295728,1,1,0,1,0,1,1,0,0,0,0,0,
大松台小学校校庭,132241,東京都,多摩市,東京都多摩市鶴牧6-4,35.617673,139.4412357,1,1,0,1,0,1,1,0,0,0,0,0,
諏訪小学校校庭,132241,東京都,多摩市,東京都多摩市諏訪5-13,35.6226055,139.433814,1,1,0,1,0,1,1,0,0,0,0,0,
永山小学校校庭,132241,東京都,多摩市,東京都多摩市永山2-8-1,35.6347846,139.434433,1,1,0,1,0,1,1,0,0,0,0,0,
瓜生小学校校庭,132241,東京都,多摩市,東京都多摩市永山5-13,35.6487197,139.4560223,1,1,0,1,0,1,1,0,0,0,0,0,
東落合小学校校庭,132241,東京都,多摩市,東京都多摩市落合3-24,35.6335985,139.4322305,1,1,0,1,0,1,1,0,0,0,0,0,
貝取小学校校庭,132241,東京都,多摩市,東京都多摩市貝取3-9,35.6418364,139.4302358,1,1,0,1,0,1,1,0,0,0,0,0,
豊ヶ丘小学校校庭,132241,東京都,多摩市,東京都多摩市豊ヶ丘2-4-1,35.6220506,139.4551593,1,1,0,1,0,1,1,0,0,0,0,0,
愛和小学校校庭,132241,東京都,多摩市,東京都多摩市愛宕1-54,35.6337327,139.4580088,1,1,0,1,0,1,1,0,0,0,0,0,
多摩中学校校庭,132241,東京都,多摩市,東京都多摩市関戸3-19-1,35.6139365,139.4146076,1,0,0,1,0,1,1,0,0,0,0,0,
東愛宕中学校校庭,132241,東京都,多摩市,東京都多摩市愛宕1-52,35.6248917,139.4469961,1,0,0,1,0,1,0,0,0,0,0,0,
和田中学校校庭,132241,東京都,多摩市,東京都多摩市和田234,35.6148452,139.4298285,1,0,0,1,0,1,1,0,0,0,0,0,
諏訪中学校校庭,132241,東京都,多摩市,東京都多摩市諏訪5-12-1,35.6207086,139.4393497,1,0,0,1,0,1,1,0,0,0,0,0,
聖ヶ丘中学校校庭,132241,東京都,多摩市,東京都多摩市聖ヶ丘2-17,35.6172392,139.425276,1,1,0,1,0,1,1,0,0,0,0,0,
鶴牧中学校校庭,132241,東京都,多摩市,東京都多摩市鶴牧6-5-1,35.62238,139.4337568,1,1,0,1,0,1,1,0,0,0,0,0,
多摩永山中学校校庭,132241,東京都,多摩市,東京都多摩市永山2-7-1,35.6113901,139.4332755,1,1,0,1,0,1,1,0,0,0,0,0,
落合中学校校庭,132241,東京都,多摩市,東京都多摩市落合4-14,35.6251081,139.4402911,1,1,0,1,0,1,1,0,0,0,0,0,
青陵中学校校庭,132241,東京都,多摩市,東京都多摩市貝取2-9-1,35.6443024,139.4183617,1,1,0,1,0,1,1,0,0,0,0,0,
図書館本館横グラウンド,132241,東京都,多摩市,東京都多摩市落合2-29,35.613693,139.448007,1,1,0,1,0,1,1,0,0,0,0,0,
旧豊ヶ丘中学校校庭,132241,東京都,多摩市,東京都多摩市豊ヶ丘4-4,35.650594,139.447417,1,1,0,1,0,1,1,0,0,0,0,0,
旧南豊ヶ丘小学校校庭,132241,東京都,多摩市,東京都多摩市豊ヶ丘6-4,35.651366,139.447034,1,1,0,1,0,1,1,0,0,0,0,0,
旧北貝取小学校校庭,132241,東京都,多摩市,東京都多摩市貝取1-26-1,35.652502,139.447451,1,1,0,1,0,1,1,0,0,0,0,0,
帝京大学小学校グラウンド,132241,東京都,多摩市,東京都多摩市和田1254-6,35.649708,139.446936,1,1,0,1,0,1,1,0,0,0,0,0,
都立永山高等学校校庭,132241,東京都,多摩市,東京都多摩市永山5-22,35.6507306,139.4563361,1,1,0,1,0,1,1,0,0,0,0,0,
京王聖蹟桜ヶ丘ショッピングセンター　A館2階スカイプラザ,132241,東京都,多摩市,東京都多摩市関戸1-11-1,35.6449028,139.4335687,1,0,0,0,0,0,1,0,0,0,0,0,
京王聖蹟桜ヶ丘ショッピングセンター　B館2階ガレリア、コリドール,132241,東京都,多摩市,東京都多摩市関戸1-10-1,35.6314239,139.4365635,1,0,0,0,0,0,1,0,0,0,0,0,
京王聖蹟桜ヶ丘ショッピングセンター　せいせき立体駐車場3階から屋上階,132241,東京都,多摩市,東京都多摩市関戸1-7-1,35.6415789,139.4570419,1,0,0,0,0,0,1,0,0,0,0,0,
ヴィータ聖蹟桜ヶ丘　2階歩行者専用通路,132241,東京都,多摩市,東京都多摩市関戸4-72,35.6302745,139.4502512,1,0,0,0,0,0,1,0,0,0,0,0,
稲城第一小学校,132250,東京都,稲城市,東京都稲城市東長沼956,35.64068206,139.5118596,0,0,0,1,0,1,0,0,1,1,1,1,
稲城第二小学校,132250,東京都,稲城市,東京都稲城市坂浜590,35.625078,139.4855552,1,1,0,1,0,1,0,0,1,1,1,1,
稲城第三小学校,132250,東京都,稲城市,東京都稲城市大丸100,35.6430659,139.4997784,0,0,0,1,0,1,0,0,1,1,1,1,
稲城第四小学校,132250,東京都,稲城市,東京都稲城市押立1250,35.64442728,139.5163706,0,0,0,1,0,1,0,0,1,1,1,1,
平尾小学校,132250,東京都,稲城市,東京都稲城市平尾3-1-3,35.61095824,139.4888497,1,1,0,1,0,1,0,0,1,1,1,1,
稲城第六小学校,132250,東京都,稲城市,東京都稲城市大丸2110,35.65013722,139.4988406,0,0,0,1,0,1,0,0,1,1,0,1,
稲城第七小学校,132250,東京都,稲城市,東京都稲城市矢野口1901-2,35.63526105,139.5205861,0,0,0,1,0,1,0,0,1,1,0,1,
向陽台小学校,132250,東京都,稲城市,東京都稲城市向陽台3-2,35.63699112,139.4880511,1,1,0,1,0,1,0,0,1,1,0,0,
城山小学校,132250,東京都,稲城市,東京都稲城市向陽台6-17,35.64285618,139.4935736,1,1,0,1,0,1,0,0,1,1,0,0,
長峰小学校,132250,東京都,稲城市,東京都稲城市長峰2-8,35.62933381,139.4825837,1,1,0,1,0,1,0,0,1,1,0,1,
若葉台小学校,132250,東京都,稲城市,東京都稲城市若葉台4-5,35.62640085,139.4678452,1,1,0,1,0,1,0,0,1,1,0,1,
稲城第一中学校,132250,東京都,稲城市,東京都稲城市百村23,35.64023147,139.4992862,1,1,0,1,0,1,0,0,1,1,1,1,
稲城第二中学校,132250,東京都,稲城市,東京都稲城市坂浜1340,35.61623456,139.4810738,1,1,0,1,0,1,0,0,1,1,0,1,
稲城第三中学校,132250,東京都,稲城市,東京都稲城市矢野口3043,35.63628268,139.5075633,1,1,0,1,0,1,0,0,1,1,0,1,
稲城第四中学校,132250,東京都,稲城市,東京都稲城市押立1768,35.64576272,139.5183399,0,0,0,1,0,1,0,0,1,1,1,1,
稲城第五中学校,132250,東京都,稲城市,東京都稲城市向陽台3-1-1,35.63811002,139.4898829,1,1,0,1,0,1,0,0,1,0,0,0,
稲城第六中学校,132250,東京都,稲城市,東京都稲城市若葉台3-11,35.6242815,139.4674999,1,1,0,1,0,1,0,0,1,0,0,0,
複合施設ふれんど平尾,132250,東京都,稲城市,東京都稲城市平尾1-9-1,35.61396627,139.4918531,1,1,0,1,0,1,0,0,1,1,0,1,
公益社団法人九段盡性園,132250,東京都,稲城市,東京都稲城市矢野口3750-11,35.6439571,139.5209376,0,0,0,1,0,1,0,0,0,0,0,0,
北緑地公園,132250,東京都,稲城市,東京都稲城市東長沼2996,35.6517379,139.4975281,0,0,0,1,0,1,0,0,0,0,0,0,
大丸公園,132250,東京都,稲城市,東京都稲城市大丸1097,35.647113,139.487097,0,0,0,1,0,1,0,0,0,0,0,0,
大丸第二公園,132250,東京都,稲城市,東京都稲城市大丸2167-2,35.650676,139.496761,0,0,0,1,0,1,0,0,0,0,0,0,
平尾近隣公園,132250,東京都,稲城市,東京都稲城市平尾3-7-20,35.609841,139.49044,1,1,0,1,0,1,0,0,0,0,0,0,
稲城中央公園野球場,132250,東京都,稲城市,東京都稲城市向陽台4-1-1,35.636614,139.486006,0,0,0,1,0,1,0,0,0,0,0,0,
稲城中央公園総合グラウンド,132250,東京都,稲城市,東京都稲城市長峰1-1,35.633155,139.487124,1,1,0,1,0,1,0,0,0,0,0,0,
城山公園,132250,東京都,稲城市,東京都稲城市向陽台4-6,35.6433804,139.4876621,0,0,0,1,0,1,0,0,0,0,0,0,
吉方公園,132250,東京都,稲城市,東京都稲城市東長沼1728,35.638902,139.51043,0,0,0,1,0,1,0,0,0,0,0,0,
若葉台公園,132250,東京都,稲城市,東京都稲城市若葉台1-19-1,35.6265015,139.472625,0,0,0,1,0,1,0,0,0,0,0,0,
都立若葉総合高等学校グラウンド,132250,東京都,稲城市,東京都稲城市坂浜1434-3,35.6182866,139.4791639,0,0,0,1,0,1,0,0,0,0,0,0,
南山小学校,132250,東京都,稲城市,東京都稲城市矢野口3635,35.6289785,139.5087339,1,1,0,1,0,1,0,0,0,1,1,0,
羽村東小学校,132276,東京都,羽村市,東京都羽村市羽東2-18-1,35.75432434,139.3132404,1,1,0,1,0,1,0,0,0,0,0,1,
羽村西小学校,132276,東京都,羽村市,東京都羽村市羽加美4-2-9,35.76507005,139.2995922,1,1,0,1,0,1,0,0,1,1,0,1,
富士見小学校,132276,東京都,羽村市,東京都羽村市五ノ神4-9-5,35.76214485,139.3172407,1,1,0,1,0,1,0,0,1,1,1,1,
栄小学校,132276,東京都,羽村市,東京都羽村市栄町2-17,35.7716853,139.3124519,1,1,0,1,0,1,0,0,1,1,1,1,
松林小学校,132276,東京都,羽村市,東京都羽村市羽4122-2,35.7677979,139.3304117,1,1,0,1,0,1,0,0,1,1,1,1,
小作台小学校,132276,東京都,羽村市,東京都羽村市小作台4-13-1,35.77366989,139.2984683,1,1,0,1,0,1,0,0,1,1,1,1,
武蔵野小学校,132276,東京都,羽村市,東京都羽村市川崎693-1,35.76127375,139.3324866,1,1,0,1,0,1,0,0,1,1,1,1,
羽村第一中学校,132276,東京都,羽村市,東京都羽村市羽中3-6-33,35.76166352,139.3075472,1,1,0,1,0,1,0,0,1,1,1,1,
羽村第二中学校,132276,東京都,羽村市,東京都羽村市富士見平1-16,35.76488443,139.3243401,1,1,0,1,0,1,0,0,1,1,0,1,
羽村第三中学校,132276,東京都,羽村市,東京都羽村市川崎697-1,35.76192375,139.3341887,1,1,0,1,0,1,0,0,1,0,1,1,
武蔵野公園,132276,東京都,羽村市,東京都羽村市栄町2-5,35.7737763,139.3102686,1,1,0,1,0,1,0,0,0,0,0,0,
富士見公園,132276,東京都,羽村市,東京都羽村市緑ヶ丘4-11,35.7682632,139.3162599,1,1,0,1,0,1,0,0,0,0,0,0,
あさひ公園,132276,東京都,羽村市,東京都羽村市神明台3-31,35.759523,139.3272537,1,1,0,1,0,1,0,0,0,0,0,0,
総合グラウンド,132284,東京都,あきる野市,東京都あきる野市二宮東1-11-2,35.7245826,139.3234165,0,0,0,1,0,1,0,0,0,0,0,0,
前田小学校校庭,132284,東京都,あきる野市,東京都あきる野市野辺92,35.72383408,139.3144882,0,0,0,1,0,1,0,0,0,0,0,0,
東秋留小学校校庭,132284,東京都,あきる野市,東京都あきる野市野辺1123,35.72417865,139.3056877,0,0,0,1,0,1,0,0,0,0,0,0,
秋多中学校校庭,132284,東京都,あきる野市,東京都あきる野市二宮334,35.73082141,139.2939873,0,0,0,1,0,1,0,0,0,0,0,0,
東中学校校庭,132284,東京都,あきる野市,東京都あきる野市平沢200,35.73207336,139.3027776,0,0,0,1,0,1,0,0,0,0,0,0,
都立秋留台高等学校校庭,132284,東京都,あきる野市,東京都あきる野市平沢153-4,35.7322032,139.3006769,0,0,0,1,0,1,0,0,0,0,0,0,
都立秋留台公園,132284,東京都,あきる野市,東京都あきる野市二宮673-1,35.7293841,139.3018325,0,0,0,1,0,1,0,0,0,0,0,0,
南秋留小学校校庭,132284,東京都,あきる野市,東京都あきる野市雨間810,35.72072257,139.2928417,0,0,0,1,0,1,0,0,0,0,0,0,
市民球場,132284,東京都,あきる野市,東京都あきる野市原小宮353,35.736916,139.30036,0,0,0,1,0,1,0,0,0,0,0,0,
草花小学校校庭,132284,東京都,あきる野市,東京都あきる野市草花3130,35.73680876,139.3053467,0,0,0,1,0,1,0,0,0,0,0,0,
多西小学校校庭,132284,東京都,あきる野市,東京都あきる野市草花2885,35.74175696,139.3001312,0,0,0,1,0,1,0,0,0,0,0,0,
御堂中学校校庭,132284,東京都,あきる野市,東京都あきる野市草花3322,35.74040085,139.2964954,0,0,0,1,0,1,0,0,0,0,0,0,
西中学校校庭,132284,東京都,あきる野市,東京都あきる野市上代継190,35.72957091,139.2778651,0,0,0,1,0,1,0,0,0,0,0,0,
西秋留小学校校庭,132284,東京都,あきる野市,東京都あきる野市上代継292,35.72329956,139.2766172,0,0,0,1,0,1,0,0,0,0,0,0,
一の谷小学校校庭,132284,東京都,あきる野市,東京都あきる野市引田980,35.71995336,139.2720326,0,0,0,1,0,1,0,0,0,0,0,0,
森の下公園,132284,東京都,あきる野市,東京都あきる野市伊奈851-2,35.729174,139.255819,0,0,0,1,0,1,0,0,0,0,0,0,
増戸小学校校庭,132284,東京都,あきる野市,東京都あきる野市伊奈1173,35.72795846,139.2484624,0,0,0,1,0,1,0,0,0,0,0,0,
増戸中学校校庭,132284,東京都,あきる野市,東京都あきる野市伊奈1181,35.72800618,139.2496955,0,0,0,1,0,1,0,0,0,0,0,0,
山田グラウンド,132284,東京都,あきる野市,東京都あきる野市山田1-1,35.7225757,139.2577281,0,0,0,1,0,1,0,0,0,0,0,0,
五日市小学校校庭,132284,東京都,あきる野市,東京都あきる野市五日市315,35.73148451,139.2222284,0,0,0,1,0,1,0,0,0,0,0,0,
五日市中学校校庭,132284,東京都,あきる野市,東京都あきる野市五日市400,35.72997458,139.2213426,0,0,0,1,0,1,0,0,0,0,0,0,
都立五日市高等学校校庭,132284,東京都,あきる野市,東京都あきる野市五日市894,35.7294016,139.2178065,0,0,0,1,0,1,0,0,0,0,0,0,
小峰運動公園,132284,東京都,あきる野市,東京都あきる野市小峰台11,35.720769,139.235085,0,0,0,1,0,1,0,0,0,0,0,0,
都立小峰公園,132284,東京都,あきる野市,東京都あきる野市留原284-1,35.720969,139.2313558,0,0,0,1,0,1,0,0,0,0,0,0,
小和田グラウンド,132284,東京都,あきる野市,東京都あきる野市小和田8,35.7223497,139.2254258,0,0,0,1,0,1,0,0,0,0,0,0,
戸倉しろやまテラスグラウンド,132284,東京都,あきる野市,東京都あきる野市戸倉325,35.72579362,139.2041897,0,0,0,1,0,1,0,0,0,0,0,0,
戸倉運動場,132284,東京都,あきる野市,東京都あきる野市戸倉611-1,35.729785,139.198689,0,0,0,1,0,1,0,0,0,0,0,0,
小宮ふるさと自然体験学校校庭,132284,東京都,あきる野市,東京都あきる野市乙津1984,35.7340366,139.1836383,0,0,0,1,0,1,0,0,0,0,0,0,
養沢センター,132284,東京都,あきる野市,東京都あきる野市養沢290-1,35.7465714,139.185523,0,0,0,1,0,1,0,0,0,0,0,0,
南秋留児童館,132284,東京都,あきる野市,東京都あきる野市雨間801-2,35.720718,139.292045,1,1,0,1,0,1,1,0,1,1,0,0,
南秋留小学校体育館,132284,東京都,あきる野市,東京都あきる野市雨間810,35.720957,139.292756,1,1,0,1,0,1,1,0,1,0,0,0,
鳥居場会館,132284,東京都,あきる野市,東京都あきる野市雨間999-2,35.71988,139.295942,1,1,0,1,0,1,1,0,1,1,0,1,
いきいきセンター,132284,東京都,あきる野市,東京都あきる野市雨間1946,35.716627,139.291501,1,1,0,1,0,1,1,0,1,1,0,1,
前田小学校体育館,132284,東京都,あきる野市,東京都あきる野市野辺92,35.723508,139.314667,1,1,0,1,0,1,1,0,1,0,0,0,
前田児童館及び野辺地区会館,132284,東京都,あきる野市,東京都あきる野市野辺126-4,35.723102,139.313656,1,1,0,1,0,1,1,0,1,0,0,0,
若竹児童館,132284,東京都,あきる野市,東京都あきる野市野辺1123,35.724115,139.306579,1,1,0,1,0,1,1,0,1,1,0,1,
東秋留小学校体育館,132284,東京都,あきる野市,東京都あきる野市野辺1123,35.724377,139.305549,1,1,0,1,0,1,1,0,1,0,0,0,
玉見会館,132284,東京都,あきる野市,東京都あきる野市小川東2-9-8,35.719227,139.320969,1,1,0,1,0,1,1,0,1,1,0,1,
秋多中学校体育館,132284,東京都,あきる野市,東京都あきる野市二宮334,35.731259,139.293963,1,1,0,1,0,1,1,0,1,0,0,0,
秋川体育館,132284,東京都,あきる野市,東京都あきる野市二宮683,35.730401,139.302241,1,1,0,1,0,1,1,0,1,1,1,1,
中央公民館,132284,東京都,あきる野市,東京都あきる野市二宮683,35.7302,139.302391,1,1,0,1,0,1,1,0,1,1,1,1,
二宮地区会館,132284,東京都,あきる野市,東京都あきる野市二宮1151,35.727374,139.313486,1,1,0,1,0,1,1,0,1,1,0,1,
屋城小学校体育館,132284,東京都,あきる野市,東京都あきる野市二宮東1-12-1,35.723891,139.323125,1,1,0,1,0,1,1,0,1,0,0,0,
屋城児童館,132284,東京都,あきる野市,東京都あきる野市二宮東1-13-1,35.724098,139.322229,1,1,0,1,0,1,1,0,1,1,0,0,
東中学校体育館,132284,東京都,あきる野市,東京都あきる野市平沢200,35.732309,139.302788,1,1,0,1,0,1,1,0,1,0,0,0,
農業会館,132284,東京都,あきる野市,東京都あきる野市平沢300-2,35.731834,139.309204,1,1,0,1,0,1,1,0,1,1,0,0,
草花台会館,132284,東京都,あきる野市,東京都あきる野市草花1327-1,35.736278,139.313931,1,1,0,1,0,1,1,0,1,1,0,0,
多西児童館,132284,東京都,あきる野市,東京都あきる野市草花2572,35.743132,139.299249,1,1,0,1,0,1,1,0,1,1,0,1,
多西小学校体育館,132284,東京都,あきる野市,東京都あきる野市草花2885,35.742052,139.300204,1,1,0,1,0,1,1,0,1,0,0,0,
草花小学校体育館,132284,東京都,あきる野市,東京都あきる野市草花3130,35.737118,139.305182,1,1,0,1,0,1,1,0,1,0,0,0,
草花児童センター,132284,東京都,あきる野市,東京都あきる野市草花3130,35.736064,139.305021,1,1,0,1,0,1,1,0,1,1,0,0,
御堂中学校体育館,132284,東京都,あきる野市,東京都あきる野市草花3322,35.740748,139.296504,1,1,0,1,0,1,1,0,1,0,0,0,
御堂会館,132284,東京都,あきる野市,東京都あきる野市草花3482-16,35.73893,139.300374,0,1,0,1,0,1,0,0,1,1,0,1,
菅生交流会館,132284,東京都,あきる野市,東京都あきる野市菅生582,35.743846,139.289489,1,1,0,1,0,1,1,0,1,1,1,0,
楓ヶ原会館,132284,東京都,あきる野市,東京都あきる野市引田512-2,35.723851,139.268499,1,1,0,1,0,1,1,0,1,1,0,0,
一の谷児童館,132284,東京都,あきる野市,東京都あきる野市引田928,35.720134,139.27095,0,1,0,1,0,1,0,0,1,1,0,0,
一の谷小学校体育館,132284,東京都,あきる野市,東京都あきる野市引田980,35.720246,139.271916,0,1,0,1,0,1,0,0,1,0,0,0,
西中学校体育館,132284,東京都,あきる野市,東京都あきる野市上代継190,35.729928,139.277979,1,1,0,1,0,1,1,0,1,0,0,0,
西秋留小学校体育館,132284,東京都,あきる野市,東京都あきる野市上代継292,35.723545,139.276516,1,1,0,1,0,1,1,0,1,0,0,0,
若葉児童館,132284,東京都,あきる野市,東京都あきる野市上代継304-1,35.723123,139.277687,1,1,0,1,0,1,1,0,1,1,0,0,
千代里会館,132284,東京都,あきる野市,東京都あきる野市上代継424,35.720812,139.277721,1,1,0,1,0,1,1,0,1,1,0,1,
代継会館,132284,東京都,あきる野市,東京都あきる野市上代継693-1,35.718852,139.280213,0,1,0,1,0,1,0,0,1,1,0,1,
油平クラブハウス,132284,東京都,あきる野市,東京都あきる野市油平92-7,35.726636,139.287481,1,1,0,1,0,1,1,0,1,1,0,1,
あきる野ルピア3・4Ｆ,132284,東京都,あきる野市,東京都あきる野市秋川1-8,35.729953,139.287087,1,1,0,1,0,1,1,0,1,1,0,1,
五日市ファインプラザ,132284,東京都,あきる野市,東京都あきる野市伊奈859-3,35.729305,139.255303,1,1,0,1,0,1,1,0,1,1,1,1,
増戸会館,132284,東京都,あきる野市,東京都あきる野市伊奈1157-5,35.727467,139.247608,1,1,0,1,0,1,1,0,1,0,0,1,
増戸小学校体育館,132284,東京都,あきる野市,東京都あきる野市伊奈1173,35.728223,139.248587,1,1,0,1,0,1,1,0,1,0,0,0,
増戸中学校体育館,132284,東京都,あきる野市,東京都あきる野市伊奈1181,35.728298,139.250071,1,1,0,1,0,1,1,0,1,0,0,0,
五日市小学校体育館,132284,東京都,あきる野市,東京都あきる野市五日市315,35.732026,139.222161,1,1,0,1,0,1,1,0,1,0,0,0,
五日市中学校体育館,132284,東京都,あきる野市,東京都あきる野市五日市400,35.730357,139.221028,1,0,0,1,0,1,1,0,1,0,0,0,
